job_link,last_processed_time,got_summary,got_ner,is_being_worked,job_title,company,job_location,first_seen,search_city,search_country,search_position,job_level,job_type
https://www.linkedin.com/jobs/view/business-analyst-at-software-technology-inc-3756436425,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Software Technology Inc.,"Boise, ID",2024-01-13,Idaho City,United States,Consultant Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/hr-business-analyst-contract-onsite-columbia-sc-usc-gc-no-corp-to-corp-at-system-soft-technologies-3788412663,2024-01-19 09:45:09.215838+00,t,t,f,"HR BUSINESS ANALYST - CONTRACT - ONSITE COLUMBIA, SC - USC GC   NO CORP TO CORP",System Soft Technologies,"Columbia, SC",2024-01-13,South Carolina,United States,Contract Specialist,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/it-business-analyst-at-soho-square-solutions-3692137254,2024-01-19 10:58:33.305686+00,t,t,f,IT Business Analyst,Soho Square Solutions,"Montreal, Quebec, Canada",2024-01-13,Côte-Saint-Luc,Canada,Quality Assurance Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ssc-business-analyst-with-security-clearance-at-clearancejobs-3758031746,2024-01-19 09:45:09.215838+00,t,t,f,SSC - Business Analyst with Security Clearance,ClearanceJobs,"Colorado Springs, CO",2024-01-13,Cripple Creek,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/it-business-analyst-at-harrington-industrial-plastics-3667632912,2024-01-19 09:45:09.215838+00,t,t,f,IT Business Analyst,Harrington Industrial Plastics,"Chino, CA",2024-01-13,Pomona,United States,Liaison Engineer,Associate,Onsite
https://www.linkedin.com/jobs/view/junior-business-analyst-at-tahzoo-3590317383,2024-01-19 09:45:09.215838+00,t,t,f,Junior Business Analyst,Tahzoo,"Washington, DC",2024-01-13,Alexandria,United States,Management Analyst,Associate,Onsite
https://www.linkedin.com/jobs/view/business-analyst-i-at-mitsubishi-power-americas-3784862758,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst I,Mitsubishi Power Americas,"Orlando, FL",2024-01-13,Avondale,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-ii-long-term-planning-transportation-labor-planning-at-amazon-3784468062,2024-01-19 09:45:09.215838+00,t,t,f,"Business Analyst II, Long Term Planning, Transportation Labor Planning",Amazon,"Bellevue, WA",2024-01-13,Summit,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-operations-at-flexshopper-3800182805,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst - Operations,FlexShopper,"Boca Raton, FL",2024-01-13,Pompano Beach,United States,Management Analyst,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/senior-business-analyst-at-ama-alberta-motor-association-3757057916,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst,AMA - Alberta Motor Association,"Calgary, Alberta, Canada",2024-01-13,Calgary,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-at-cambridge-international-systems-inc-3787795402,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst,"Cambridge International Systems, Inc.","Doral, FL",2024-01-13,Highland Park,United States,Management Analyst,Mid senior,Onsite
https://ca.linkedin.com/jobs/view/senior-business-analyst-at-fraser-health-authority-3757315832,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst,Fraser Health Authority,"Surrey, British Columbia, Canada",2024-01-13,New Westminster,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/jd-edwards-business-analyst-at-laticrete-international-3660447515,2024-01-19 09:45:09.215838+00,t,t,f,JD Edwards Business Analyst,LATICRETE International,"Taylors, SC",2024-01-13,Greenville,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-stellent-it-3793661155,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Stellent IT,"Orlando, FL",2024-01-13,Avondale,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/ms-crm-functional-business-analyst-at-aptino-inc-3804310329,2024-01-19 09:45:09.215838+00,t,t,f,MS CRM Functional Business Analyst,"Aptino, Inc.","Philadelphia, PA",2024-01-13,Norristown,United States,Management Analyst,Mid senior,Onsite
https://uk.linkedin.com/jobs/view/business-analyst-at-g-digital-3798991701,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,G.Digital,"Leeds, England, United Kingdom",2024-01-13,York,United Kingdom,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-tata-consultancy-services-3780778438,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Tata Consultancy Services,"Auburn Hills, MI",2024-01-13,Oak Park,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-3-need-local-candidate-at-alrek-business-solutions-inc-3715639543,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst 3 (Need local candidate),Alrek Business Solutions Inc,"Richmond, VA",2024-01-13,Montpelier,United States,Management Analyst,Associate,Onsite
https://uk.linkedin.com/jobs/view/business-analyst-at-hsbc-innovation-banking-3800579655,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,HSBC Innovation Banking,"London, England, United Kingdom",2024-01-13,Greater London,United Kingdom,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-sofr-isda-at-pierce-3590317396,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst (SOFR / ISDA),Pierce,"New York, United States",2024-01-13,Hamilton,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-at-aditi-consulting-3799340596,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst,Aditi Consulting,"Oakland, CA",2024-01-13,Concord,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-calvary-robotics-3793514685,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Calvary Robotics,"Webster, NY",2024-01-13,Williamson,United States,Consultant Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/senior-business-analyst-at-rtd-3549966589,2024-01-19 09:45:09.215838+00,t,t,f,Senior Business Analyst,RTD,"Denver, CO",2024-01-13,Aurora,United States,Consultant Education,Mid senior,Onsite
https://www.linkedin.com/jobs/view/appian-business-analyst-us-at-zortech-solutions-3703677440,2024-01-19 09:45:09.215838+00,t,t,f,Appian Business Analyst-US,Zortech Solutions,"Denver, CO",2024-01-13,Aurora,United States,Management Analyst,Associate,Onsite
https://www.linkedin.com/jobs/view/axiom-business-analyst-at-synechron-3784022854,2024-01-19 09:45:09.215838+00,t,t,f,Axiom Business Analyst,Synechron,"Charlotte, NC",2024-01-13,North Carolina,United States,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-pacer-staffing-llc-3756505861,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Pacer Staffing LLC,"Cambridge, MA",2024-01-13,Beverly,United States,Management Analyst,Associate,Onsite
https://ca.linkedin.com/jobs/view/business-analyst-at-cpkc-3804714836,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,CPKC,"Calgary, Alberta, Canada",2024-01-13,Calgary,Canada,Management Analyst,Mid senior,Onsite
https://www.linkedin.com/jobs/view/remote-work-business-analyst-at-accroid-inc-3757551859,2024-01-19 09:45:09.215838+00,t,t,f,Remote Work --- Business Analyst,Accroid Inc,"Columbus, OH",2024-01-13,Columbus,United States,Economist,Associate,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-apptad-inc-3782759040,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Apptad Inc.,"Lake Mary, FL",2024-01-13,Avondale,United States,Economist,Associate,Onsite
https://www.linkedin.com/jobs/view/business-analyst-at-intellectt-inc-3762826997,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst,Intellectt Inc,"Alameda, CA",2024-01-13,Union City,United States,Economist,Associate,Onsite
https://www.linkedin.com/jobs/view/business-analyst-ms-dynamics-crm-at-marshall-technologies-inc-3688711001,2024-01-19 09:45:09.215838+00,t,t,f,Business Analyst/ MS Dynamics CRM,MARSHALL TECHNOLOGIES INC,"Iowa, IA",2024-01-13,Amana Colonies,United States,Economist,Mid senior,Onsite
